time,distance,health,x,y,z,holdout,holdout_time,police,camera_position_error,camera_angle_error,drift
140.5085,1095.935,100000,-162.7111,3.971242,95.80807,False,0,0,0,0,0
141.0148,1099.991,100000,-162.8603,4.008807,99.88464,False,0,0,0,0,0
141.5135,1103.891,100000,-162.9789,4.044903,103.8048,False,0,0,0,0,0
142.0122,1107.636,100000,-163.0693,4.079533,107.5687,False,0,0,0,0,0
142.5109,1111.536,100000,-163.1386,4.115627,111.4898,False,0,0,0,0,0
143.0022,1115.436,100000,-163.1821,4.151712,115.412,False,0,0,0,0,0
143.5005,1119.336,100000,-163.1985,4.187899,119.3288,False,0,0,0,0,0
144.0063,1123.236,100000,-163.2009,4.22404,123.2385,False,0,0,0,0,0
144.5233,1127.292,100000,-163.2,4.261596,127.2924,False,0,0,0,0,0
145.0137,1131.193,100000,-163.2,4.297708,131.1925,False,0,0,0,0,0
145.5068,1134.937,100000,-163.2,4.332376,134.9367,False,0,0,0,0,0
146.0043,1138.837,100000,-163.2,4.368488,138.8368,False,0,0,0,0,0
146.5075,1142.737,100000,-163.2,4.4046,142.7369,False,0,0,0,0,0
147.0151,1146.793,100000,-163.2,4.442158,146.7931,False,0,0,0,0,0
147.5139,1150.693,100000,-163.2008,4.478289,150.6877,False,0,0,0,0,0
148.0163,1154.593,100000,-163.2032,4.514371,154.6185,False,0,0,0,0,0
148.512,1158.338,100000,-163.1528,4.548496,158.365,False,0,0,0,0,0
149.0079,1162.238,100000,-162.993,4.583227,162.2245,False,0,0,0,0,0
149.5174,1166.294,100000,-162.695,4.618084,166.1062,False,0,0,0,0,0
150.0014,1170.038,100000,-162.3032,4.649322,169.5832,False,0,0,0,0,0
150.5025,1173.938,100000,-161.775,4.680663,173.0965,False,0,0,0,0,0
151.0038,1177.838,100000,-161.1236,4.710859,176.4991,False,0,0,0,0,0
151.5169,1181.894,100000,-160.3144,4.741288,179.9202,False,0,0,0,0,0
152.015,1185.795,100000,-159.4089,4.769258,183.0958,False,0,0,0,0,0
152.5089,1189.539,100000,-158.421,4.794879,186.0393,False,0,0,0,0,0
153.0015,1193.439,100000,-157.2676,4.820879,188.9946,False,0,0,0,0,0
153.5073,1197.339,100000,-155.9869,4.845802,191.8361,False,0,0,0,0,0
154.0052,1201.239,100000,-154.5782,4.869646,194.5623,False,0,0,0,0,0
154.5003,1205.139,100000,-153.0411,4.89241,197.1718,False,0,0,0,0,0
155.0084,1209.039,100000,-151.3757,4.914098,199.6627,False,0,0,0,0,0
155.512,1212.94,100000,-149.5823,4.934703,202.0332,False,0,0,0,0,0
156.0038,1216.84,100000,-147.6617,4.954226,204.2816,False,0,0,0,0,0
156.5038,1220.74,100000,-145.6148,4.972668,206.4062,False,0,0,0,0,0
157.0117,1224.64,100000,-143.4432,4.990024,208.4052,False,0,0,0,0,0
157.5056,1228.54,100000,-141.1481,5.006296,210.2778,False,0,0,0,0,0
158.0079,1232.44,100000,-138.7318,5.021481,212.0226,False,0,0,0,0,0
158.5061,1236.34,100000,-136.1955,5.035579,213.6394,False,0,0,0,0,0
159.0024,1240.241,100000,-133.5418,5.048589,215.1277,False,0,0,0,0,0
159.5075,1244.141,100000,-130.7716,5.060511,216.4879,False,0,0,0,0,0
160.008,1248.041,100000,-127.8866,5.071345,217.7202,False,0,0,0,0,0
160.5023,1251.941,100000,-124.8884,5.081048,218.8253,False,0,0,0,0,0
161.0031,1255.841,100000,-121.7775,5.089651,219.804,False,0,0,0,0,0
161.5067,1259.741,100000,-118.555,5.097186,220.657,False,0,0,0,0,0
162.0035,1263.641,100000,-115.2212,5.103651,221.3853,False,0,0,0,0,0
162.5083,1267.542,100000,-111.7767,5.109041,221.9899,False,0,0,0,0,0
163.01,1271.442,100000,-108.2213,5.113368,222.4715,False,0,0,0,0,0
163.5226,1275.498,100000,-104.4065,5.116719,222.8428,False,0,0,0,0,0
164.0061,1279.242,100000,-100.7786,5.118767,223.069,False,0,0,0,0,0
164.5003,1283.142,100000,-96.88204,5.119789,223.1794,False,0,0,0,0,0
165.0109,1287.042,100000,-92.96088,5.120049,223.2069,False,0,0,0,0,0
165.5037,1290.943,100000,-89.05746,5.12,223.2,False,0,0,0,0,0
166.0033,1294.843,100000,-85.15732,5.12,223.2,False,0,0,0,0,0
166.5071,1298.743,100000,-81.25717,5.12,223.2,False,0,0,0,0,0
167.0046,1302.643,100000,-77.35703,5.12,223.2,False,0,0,0,0,0
167.5094,1306.543,100000,-73.45688,5.12,223.2,False,0,0,0,0,0
168.0031,1310.443,100000,-69.55673,5.12,223.2,False,0,0,0,0,0
168.5005,1314.343,100000,-65.65659,5.12,223.2,False,0,0,0,0,0
169.0067,1318.244,100000,-61.75581,5.12,223.1943,False,0,0,0,0,0
169.5128,1322.144,100000,-57.89501,5.12,223.2194,False,0,0,0,0,0
170.0088,1326.044,100000,-54.07444,5.12,223.3099,False,0,0,0,0,0
170.5046,1329.944,100000,-50.24617,5.12,223.4955,False,0,0,0,0,0
171.0135,1334,100000,-46.26132,5.119999,223.779,False,0,0,0,0,0
171.5191,1337.9,100000,-42.42385,5.12,224.132,False,0,0,0,0,0
172,1341.644,100000,-38.73134,5.12,224.5376,False,0,0,0,0,0
172.507,1345.545,100000,-34.87445,5.12,225.0215,False,0,0,0,0,0
173.0066,1349.445,100000,-31.00934,5.12,225.557,False,0,0,0,0,0
173.5067,1353.345,100000,-27.13604,5.12,226.1305,False,0,0,0,0,0
174.0052,1357.245,100000,-23.25013,5.12,226.7295,False,0,0,0,0,0
174.5036,1361.145,100000,-19.35097,5.12,227.3406,False,0,0,0,0,0
175.0042,1365.045,100000,-15.43956,5.12,227.9503,False,0,0,0,0,0
175.5129,1368.945,100000,-11.52138,5.12,228.5426,False,0,0,0,0,0
176.0039,1372.846,100000,-7.591535,5.12,229.1033,False,0,0,0,0,0
176.5026,1376.746,100000,-3.649805,5.12,229.62,False,0,0,0,0,0
177.0114,1380.646,100000,0.3024034,5.12,230.0805,False,0,0,0,0,0
177.511,1384.546,100000,4.261268,5.12,230.4733,False,0,0,0,0,0
178.0089,1388.446,100000,8.225696,5.12,230.7878,False,0,0,0,0,0
178.5188,1392.502,100000,12.35616,5.12,231.0244,False,0,0,0,0,0
179.0094,1396.246,100000,16.17283,5.12,231.1556,False,0,0,0,0,0
179.5069,1400.147,100000,20.14957,5.12,231.1999,False,0,0,0,0,0
180.0195,1404.203,100000,24.28493,5.12,231.1445,False,0,0,0,0,0
180.5163,1408.103,100000,28.26027,5.12,230.9951,False,0,0,0,0,0
181.0176,1412.003,100000,32.23137,5.12,230.7556,False,0,0,0,0,0
181.5037,1415.747,100000,36.03708,5.12,230.4463,False,0,0,0,0,0
182.0009,1419.647,100000,39.99437,5.12,230.0483,False,0,0,0,0,0
182.5064,1423.547,100000,43.94607,5.12,229.5829,False,0,0,0,0,0
183.0094,1427.448,100000,47.88757,5.12,229.0624,False,0,0,0,0,0
183.5077,1431.348,100000,51.81693,5.12,228.4989,False,0,0,0,0,0
184.0029,1435.248,100000,55.73388,5.12,227.9052,False,0,0,0,0,0
184.5108,1439.148,100000,59.64369,5.12,227.2947,False,0,0,0,0,0
185.0163,1443.204,100000,63.69803,5.12,226.6593,False,0,0,0,0,0
185.5143,1447.104,100000,67.58342,5.12,226.0626,False,0,0,0,0,0
186.0061,1450.849,100000,71.30105,5.12,225.5153,False,0,0,0,0,0
186.5078,1454.749,100000,75.16406,5.12,224.9834,False,0,0,0,0,0
187.0143,1458.805,100000,79.17431,5.12,224.4857,False,0,0,0,0,0
187.5099,1462.549,100000,82.86653,5.12,224.0874,False,0,0,0,0,0
188.012,1466.449,100000,86.70349,5.12,223.7433,False,0,0,0,0,0
188.5098,1470.349,100000,90.53406,5.12,223.4786,False,0,0,0,0,0
189.0097,1474.249,100000,94.36194,5.12,223.2995,False,0,0,0,0,0
189.5135,1478.306,100000,98.33909,5.12,223.2144,False,0,0,0,0,0
190.0206,1482.206,100000,102.2015,5.12,223.1947,False,0,0,0,0,0
190.5024,1485.95,100000,105.9497,5.12,223.2,False,0,0,0,0,0
191.0129,1490.006,100000,110.006,5.12,223.2,False,0,0,0,0,0
191.5206,1493.906,100000,113.9061,5.12,223.2,False,0,0,0,0,0
192.0194,1497.806,100000,117.8062,5.12,223.2,False,0,0,0,0,0
192.5025,1501.55,100000,121.5505,5.12,223.2,False,0,0,0,0,0
193.0085,1505.451,100000,125.4506,5.12,223.2,False,0,0,0,0,0
193.5098,1509.351,100000,129.3507,5.12,223.2,False,0,0,0,0,0
194.0067,1513.251,100000,133.2587,5.120056,223.1929,False,0,0,0,0,0
194.501,1517.151,100000,137.0776,5.119728,223.2241,False,0,0,0,0,0
195.0132,1521.207,100000,140.8988,5.118459,223.3442,False,0,0,0,0,0
195.5058,1524.951,100000,144.3061,5.11612,223.5699,False,0,0,0,0,0
196.0029,1528.851,100000,147.7346,5.112539,223.9154,False,0,0,0,0,0
196.5136,1532.908,100000,151.1694,5.107562,224.3933,False,0,0,0,0,0
197.0177,1536.808,100000,154.3463,5.101593,224.966,False,0,0,0,0,0
197.5083,1540.552,100000,157.2802,5.094788,225.6195,False,0,0,0,0,0
198.0072,1544.452,100000,160.2162,5.086538,226.4072,False,0,0,0,0,0
198.5139,1548.508,100000,163.1399,5.076688,227.3414,False,0,0,0,0,0
199.0127,1552.252,100000,165.7222,5.06655,228.3069,False,0,0,0,0,0
199.5179,1556.308,100000,168.3944,5.054265,229.4639,False,0,0,0,0,0
200.0014,1560.053,100000,170.7465,5.041913,230.6337,False,0,0,0,0,0
200.5114,1563.953,100000,173.0815,5.027797,231.956,False,0,0,0,0,0
201.0113,1567.853,100000,175.3003,5.012441,233.3839,False,0,0,0,0,0
201.5073,1571.753,100000,177.4051,4.9959,234.9177,False,0,0,0,0,0
202.0148,1575.809,100000,179.4745,4.977596,236.6257,False,0,0,0,0,0
202.5016,1579.553,100000,181.2788,4.959276,238.3057,False,0,0,0,0,0
203.017,1583.609,100000,183.1199,4.938537,240.2386,False,0,0,0,0,0
203.5109,1587.354,100000,184.716,4.917946,242.1288,False,0,0,0,0,0
204.0052,1591.254,100000,186.2741,4.895653,244.2075,False,0,0,0,0,0
204.5084,1595.154,100000,187.7262,4.872243,246.3999,False,0,0,0,0,0
205.0095,1599.054,100000,189.0728,4.847671,248.7083,False,0,0,0,0,0
205.5126,1602.954,100000,190.3135,4.821933,251.1338,False,0,0,0,0,0
206.0073,1606.854,100000,191.4482,4.795029,253.6781,False,0,0,0,0,0
206.5104,1610.755,100000,192.4763,4.766957,256.3427,False,0,0,0,0,0
207.0156,1614.811,100000,193.4317,4.736438,259.2426,False,0,0,0,0,0
207.5088,1618.555,100000,194.2097,4.707292,262.0365,False,0,0,0,0,0
208.0009,1622.455,100000,194.9132,4.675699,265.067,False,0,0,0,0,0
208.5118,1626.355,100000,195.5069,4.642931,268.2206,False,0,0,0,0,0
209.0114,1630.255,100000,195.9897,4.608987,271.4975,False,0,0,0,0,0
209.5018,1634.155,100000,196.3608,4.573867,274.8977,False,0,0,0,0,0
210.0068,1638.056,100000,196.6196,4.53757,278.4212,False,0,0,0,0,0
210.5008,1641.956,100000,196.7606,4.500005,282.0624,False,0,0,0,0,0
211.0056,1645.856,100000,196.8057,4.461434,285.863,False,0,0,0,0,0
211.5027,1649.756,100000,196.8001,4.422478,289.753,False,0,0,0,0,0
212.0104,1653.656,100000,196.8,4.383439,293.6562,False,0,0,0,0,0
212.5069,1657.556,100000,196.8,4.344437,297.5563,False,0,0,0,0,0
213.0194,1661.612,100000,196.8,4.303876,301.6124,False,0,0,0,0,0
213.5002,1665.357,100000,196.8,4.266434,305.3566,False,0,0,0,0,0
214.0166,1669.413,100000,196.8,4.225872,309.4128,False,0,0,0,0,0
214.5005,1673.157,100000,196.8,4.188431,313.1569,False,0,0,0,0,0
215.0154,1677.213,100000,196.7985,4.147891,317.2104,False,0,0,0,0,0
215.511,1680.957,100000,196.7991,4.118159,320.9424,False,0,0,0,0,0
216.0117,1684.857,100000,196.7323,4.07924,324.7666,False,0,0,0,0,0
216.5007,1688.757,100000,196.5801,4.040262,328.6006,False,0,0,0,0,0
217.0113,1692.658,100000,196.3423,4.001289,332.4427,False,0,0,0,0,0
217.506,1696.558,100000,196.0206,3.962314,336.2974,False,0,0,0,0,0
218.0025,1700.458,100000,195.6176,3.92334,340.1671,False,0,0,0,0,0
218.5014,1704.358,100000,195.1366,3.884365,344.0545,False,0,0,0,0,0
219.0171,1708.414,100000,194.5574,3.843797,348.1191,False,0,0,0,0,0
219.5051,1712.158,100000,193.9558,3.807635,351.891,False,0,0,0,0,0
220.0152,1716.214,100000,193.2366,3.767732,355.9992,False,0,0,0,0,0
220.505,1719.959,100000,192.5159,3.730853,359.8111,False,0,0,0,0,0
221.0134,1724.015,100000,191.6799,3.690824,363.9622,False,0,0,0,0,0
221.5168,1727.915,100000,190.8278,3.652263,367.9739,False,0,0,0,0,0
222.0093,1731.659,100000,189.9716,3.615164,371.8407,False,0,0,0,0,0
222.513,1735.715,100000,189.0094,3.574908,376.0421,False,0,0,0,0,0
223.0123,1739.459,100000,188.097,3.537705,379.9284,False,0,0,0,0,0
223.5104,1743.359,100000,187.1272,3.498862,383.9887,False,0,0,0,0,0
224.0013,1747.26,100000,186.1458,3.459947,388.0518,False,0,0,0,0,0
224.5111,1751.16,100000,185.1603,3.420998,392.1111,False,0,0,0,0,0
225.0027,1755.06,100000,184.1794,3.382054,396.1629,False,0,0,0,0,0
225.5062,1758.96,100000,183.2101,3.338443,400.209,False,0,0,0,0,0
226.0088,1762.86,100000,182.2587,3.299413,404.246,False,0,0,0,0,0
226.517,1766.916,100000,181.2972,3.258866,408.4257,False,0,0,0,0,0
227.0085,1770.661,100000,180.4418,3.221424,412.2621,False,0,0,0,0,0
227.5005,1774.561,100000,179.5925,3.182478,416.2341,False,0,0,0,0,0
228.0098,1778.461,100000,178.7902,3.143441,420.1903,False,0,0,0,0,0
228.5077,1782.361,100000,178.0419,3.104415,424.1192,False,0,0,0,0,0
229.0124,1786.261,100000,177.3543,3.065414,428.0193,False,0,0,0,0,0
229.5061,1790.161,100000,176.7341,3.026409,431.8872,False,0,0,0,0,0
230.0034,1794.061,100000,176.1871,2.9874,435.734,False,0,0,0,0,0
230.5026,1797.962,100000,175.7169,2.948397,439.5591,False,0,0,0,0,0
231.0088,1801.862,100000,175.3288,2.909465,443.3551,False,0,0,0,0,0
231.505,1805.762,100000,175.0269,2.870558,447.1286,False,0,0,0,0,0
232,1809.662,100000,174.8145,2.831614,450.882,False,0,0,0,0,0
232.5196,1813.718,100000,174.6909,2.79101,454.7724,False,0,0,0,0,0
233.0009,1817.462,100000,174.6664,2.753739,458.3494,False,0,0,0,0,0
233.5149,1821.518,100000,174.7377,2.713174,462.2119,False,0,0,0,0,0
234.0138,1825.419,100000,174.9019,2.674174,465.9194,False,0,0,0,0,0
234.5021,1829.163,100000,175.1467,2.636648,469.4787,False,0,0,0,0,0
235.0018,1833.063,100000,175.4902,2.597633,473.1845,False,0,0,0,0,0
235.5071,1836.963,100000,175.9214,2.558594,476.8975,False,0,0,0,0,0
236.0078,1840.863,100000,176.4362,2.519534,480.62,False,0,0,0,0,0
236.5021,1844.763,100000,177.0298,2.480512,484.3546,False,0,0,0,0,0
237.0029,1848.663,100000,177.6972,2.44148,488.1025,False,0,0,0,0,0
237.5015,1852.564,100000,178.4326,2.402446,491.87,False,0,0,0,0,0
238.0032,1856.464,100000,179.2293,2.363432,495.6605,False,0,0,0,0,0
238.5158,1860.52,100000,180.1153,2.322844,499.6281,False,0,0,0,0,0
239.0012,1864.264,100000,180.9771,2.285395,503.3063,False,0,0,0,0,0
239.5069,1868.164,100000,181.9147,2.246378,507.1658,False,0,0,0,0,0
240.0079,1872.064,100000,182.8843,2.207365,511.0527,False,0,0,0,0,0
240.5166,1876.12,100000,183.9176,2.166798,515.1212,False,0,0,0,0,0
241.0101,1879.865,100000,184.8846,2.129387,518.8941,False,0,0,0,0,0
241.5106,1883.765,100000,185.9008,2.090341,522.8434,False,0,0,0,0,0
242.0123,1887.665,100000,186.9167,2.051331,526.8116,False,0,0,0,0,0
242.5113,1891.565,100000,187.9243,2.0123,530.7982,False,0,0,0,0,0
243.0149,1895.621,100000,188.9543,1.97174,534.9563,False,0,0,0,0,0
243.5004,1899.365,100000,189.8807,1.934272,538.7952,False,0,0,0,0,0
244.0056,1903.266,100000,190.8162,1.895229,542.8006,False,0,0,0,0,0
244.5081,1907.166,100000,191.7132,1.856217,546.8083,False,0,0,0,0,0
245.0029,1911.066,100000,192.5645,1.817204,550.8137,False,0,0,0,0,0
245.511,1914.966,100000,193.3631,1.778208,554.8098,False,0,0,0,0,0
246.0213,1919.022,100000,194.1321,1.737637,558.9531,False,0,0,0,0,0
246.5079,1922.766,100000,194.7809,1.700209,562.7665,False,0,0,0,0,0
247.005,1926.666,100000,195.3888,1.661213,566.7242,False,0,0,0,0,0
247.5234,1930.723,100000,195.9425,1.620626,570.8226,False,0,0,0,0,0
248.0018,1934.467,100000,196.3782,1.583233,574.5872,False,0,0,0,0,0
248.5049,1938.367,100000,196.7523,1.544249,578.4907,False,0,0,0,0,0
249.0051,1942.267,100000,197.0415,1.50527,582.3763,False,0,0,0,0,0
249.5067,1946.167,100000,197.2435,1.466289,586.2455,False,0,0,0,0,0
250.0051,1950.067,100000,197.3562,1.427311,590.0998,False,0,0,0,0,0
250.5275,1954.123,100000,197.3778,1.386737,594.0939,False,0,0,0,0,0
251.0118,1957.868,100000,197.3107,1.349246,597.7717,False,0,0,0,0,0
251.5077,1961.768,100000,197.1626,1.302372,601.6428,False,0,0,0,0,0
252.0033,1965.668,100000,197.0251,1.263392,605.5688,False,0,0,0,0,0
252.509,1969.568,100000,196.9196,1.224418,609.4955,False,0,0,0,0,0
253.0027,1973.468,100000,196.847,1.185438,613.4224,False,0,0,0,0,0
253.501,1977.368,100000,196.8093,1.146409,617.3521,False,0,0,0,0,0
254.0159,1981.424,100000,196.798,1.105823,621.4235,False,0,0,0,0,0
254.5093,1985.169,100000,196.8,1.068306,625.1687,False,0,0,0,0,0
255.0086,1989.069,100000,196.8,1.029314,629.0686,False,0,0,0,0,0
255.5037,1992.969,100000,196.8,0.9903128,632.9688,False,0,0,0,0,0
256.0178,1997.025,100000,196.8,0.9497499,637.025,False,0,0,0,0,0
256.5126,2000.769,100000,196.8,0.9123086,640.7692,False,0,0,0,0,0
257.0147,2004.825,100000,196.8,0.8717469,644.8253,False,0,0,0,0,0
