time,distance,health,x,y,z,holdout,holdout_time,police,camera_position_error,camera_angle_error,drift
44.51387,347.2632,11346,-416.8,0.12,-392.7368,False,0,0,0,0,0
45.01578,351.1633,11346,-416.802,0.12,-388.8257,False,0,0,0,0,0
45.50761,355.0634,11346,-416.7995,0.12,-384.9661,False,0,0,0,0,0
46.01958,358.9636,11346,-416.7392,0.12,-381.1901,False,0,0,0,0,0
46.50201,362.7077,11346,-416.5778,0.12,-377.722,False,0,0,0,0,0
47.01554,366.7639,11346,-416.2834,0.12,-374.0851,False,0,0,0,0,0
47.50053,370.508,11346,-415.9039,0.12,-370.8465,False,0,0,0,0,0
48.00751,374.5642,11346,-415.3769,0.12,-367.4662,False,0,0,0,0,0
48.50015,378.3083,11346,-414.7843,0.12,-364.4642,False,0,0,0,0,0
49.02355,382.3645,11346,-414.028,0.12,-361.3399,False,0,0,0,0,0
49.50536,386.1086,11346,-413.2254,0.12,-358.5736,False,0,0,0,0,0
50.00626,390.0088,11346,-412.2836,0.12,-355.8119,False,0,0,0,0,0
50.51065,394.0649,11346,-411.1903,0.12,-353.0677,False,0,0,0,0,0
51.01298,397.9651,11346,-410.0306,0.12,-350.5515,False,0,0,0,0,0
51.52089,401.8652,11346,-408.765,0.12,-348.1537,False,0,0,0,0,0
52.00822,405.7654,11346,-407.3936,0.12,-345.8731,False,0,0,0,0,0
52.52383,409.6655,11346,-405.9163,0.12,-343.7072,False,0,0,0,0,0
53.01369,413.5656,11346,-404.3333,0.12,-341.6552,False,0,0,0,0,0
53.50891,417.4658,11346,-402.6432,0.12,-339.7146,False,0,0,0,0,0
54.00032,421.2099,11346,-400.9192,0.12,-337.9552,False,0,0,0,0,0
54.51123,425.2661,11346,-398.9375,0.12,-336.1616,False,0,0,0,0,0
55.00074,429.0102,11346,-397.002,0.12,-334.609,False,0,0,0,0,0
55.52343,433.0664,11346,-394.7877,0.12,-333.0378,False,0,0,0,0,0
56.01712,436.9665,11346,-392.5417,0.12,-331.6347,False,0,0,0,0,0
56.52596,440.8667,11346,-390.1792,0.12,-330.3374,False,0,0,0,0,0
57.00163,444.6108,11346,-387.8003,0.12,-329.1917,False,0,0,0,0,0
57.50843,448.667,11093,-385.0986,0.12,-328.0607,False,0,0,0,0,0
58.01145,452.5671,11093,-382.3776,0.12,-327.0824,False,0,0,0,0,0
58.50516,456.3112,11093,-379.6512,0.12,-326.2445,False,0,0,0,0,0
59.01207,460.3674,11093,-376.5706,0.12,-325.4497,False,0,0,0,0,0
59.50967,464.2675,11093,-373.4828,0.12,-324.7971,False,0,0,0,0,0
60.01679,468.1677,11093,-370.2718,0.12,-324.2549,False,0,0,0,0,0
60.50454,471.9118,11093,-367.0733,0.12,-323.839,False,0,0,0,0,0
61.01019,475.968,11093,-363.48,0.12,-323.5049,False,0,0,0,0,0
61.50031,479.7121,11093,-360.0451,0.12,-323.3047,False,0,0,0,0,0
62.00415,483.6123,11093,-356.3345,0.12,-323.2141,False,0,0,0,0,0
62.50569,487.5124,11093,-352.501,0.12,-323.194,False,0,0,0,0,0
63.00307,491.4126,11093,-348.5874,0.12,-323.2,False,0,0,0,0,0
