time,route,health,x,y,z,holdout,holdout_time,police,shots,drift
226.235,1764.576,100000,209.1795,3.27421,404.25,False,0,0,964,0
226.4996,1766.76,100000,209.4027,3.252374,406.4369,False,0,0,965,0
226.7676,1768.788,100000,209.608,3.232083,408.4688,False,0,0,966,0
227.0344,1770.817,100000,209.8105,3.211807,410.5014,False,0,0,968,0
227.3002,1773.001,100000,210.0256,3.189963,412.6903,False,0,0,969,0
227.5663,1775.029,100000,210.2219,3.169678,414.7243,False,0,0,970,0
227.8328,1777.057,100000,210.4145,3.149402,416.7578,False,0,0,971,0
228.1008,1779.241,100000,210.6176,3.127558,418.9494,False,0,0,972,0
228.3675,1781.269,100000,210.8014,3.107283,420.9843,False,0,0,974,0
228.6332,1783.297,100000,210.9808,3.086999,423.0199,False,0,0,975,0
228.9001,1785.481,100000,211.1682,3.065163,425.2131,False,0,0,976,0
229.1665,1787.509,100000,211.3368,3.044885,427.2494,False,0,0,977,0
229.4293,1789.537,100000,211.4998,3.024601,429.287,False,0,0,979,0
229.6902,1791.565,100000,211.6565,3.004325,431.3242,False,0,0,980,0
229.9654,1793.749,100000,211.8186,2.982492,433.5192,False,0,0,981,0
230.2328,1795.777,100000,211.9621,2.962212,435.5579,False,0,0,982,0
230.4904,1797.806,100000,212.099,2.941933,437.5966,False,0,0,983,0
230.765,1799.99,100000,212.2385,2.920103,439.7933,False,0,0,985,0
231.0349,1802.018,100000,212.3602,2.89982,441.8325,False,0,0,986,0
231.3112,1804.202,100000,212.4831,2.877944,444.0296,False,0,0,987,0
231.5702,1806.23,100000,212.589,2.857655,446.0701,False,0,0,988,0
231.8452,1808.414,100000,212.6944,2.835773,448.2677,False,0,0,990,0
232.113,1810.442,100000,212.7836,2.815491,450.3087,False,0,0,991,0
232.3777,1812.47,100000,212.8645,2.795199,452.3498,False,0,0,992,0
232.6443,1814.654,100000,212.9422,2.773352,454.5486,False,0,0,993,0
232.9111,1816.682,100000,213.0054,2.753075,456.5899,False,0,0,995,0
233.1778,1818.71,100000,213.06,2.732792,458.6318,False,0,0,996,0
233.445,1820.894,100000,213.1087,2.71097,460.8308,False,0,0,997,0
233.7121,1822.922,100000,213.1448,2.690688,462.8729,False,0,0,998,0
233.9795,1825.107,100000,213.1736,2.668859,465.0725,False,0,0,999,0
234.2443,1827.135,100000,213.1909,2.648584,467.1144,False,0,0,1001,0
234.511,1829.163,100000,213.1992,2.628304,469.1568,False,0,0,1002,0
234.7773,1831.191,100000,213.1984,2.608026,471.1992,False,0,0,1003,0
235.0463,1833.375,100000,213.1874,2.586201,473.3985,False,0,0,1004,0
235.3108,1835.403,100000,213.1678,2.565922,475.4408,False,0,0,1006,0
235.5771,1837.431,100000,213.1391,2.545643,477.483,False,0,0,1007,0
235.8442,1839.615,100000,213.0983,2.523819,479.682,False,0,0,1008,0
236.1132,1841.643,100000,213.0511,2.503539,481.7242,False,0,0,1009,0
236.3922,1843.827,100000,212.9903,2.481715,483.9228,False,0,0,1010,0
236.6426,1845.855,100000,212.925,2.461436,485.9644,False,0,0,1012,0
236.9102,1847.883,100000,212.851,2.441156,488.006,False,0,0,1013,0
237.1772,1849.911,100000,212.7687,2.420877,490.0471,False,0,0,1014,0
237.4523,1852.096,100000,212.6706,2.399024,492.2452,False,0,0,1015,0
237.7108,1854.124,100000,212.5712,2.378739,494.2856,False,0,0,1017,0
237.9782,1856.152,100000,212.4638,2.358452,496.326,False,0,0,1018,0
238.2429,1858.336,100000,212.3395,2.336581,498.523,False,0,0,1019,0
238.5126,1860.364,100000,212.2164,2.316294,500.5623,False,0,0,1020,0
238.7806,1862.548,100000,212.0756,2.294429,502.7589,False,0,0,1021,0
239.0466,1864.576,100000,211.9375,2.274155,504.7973,False,0,0,1023,0
239.3103,1866.604,100000,211.7929,2.253874,506.8361,False,0,0,1024,0
239.5797,1868.788,100000,211.6296,2.232054,509.0307,False,0,0,1025,0
239.8379,1870.66,100000,211.4841,2.213323,510.9114,False,0,0,1026,0
240.0909,1872.688,100000,211.3206,2.193053,512.9488,False,0,0,1027,0
240.3578,1874.716,100000,211.1516,2.172774,514.9852,False,0,0,1029,0
240.6254,1876.901,100000,210.9636,2.150941,517.1785,False,0,0,1030,0
240.89,1878.929,100000,210.7837,2.130672,519.2138,False,0,0,1031,0
